User-ID,ISBN,Book-Rating
4017,0156007754,9
4017,0156907399,9
4017,0312150601,5
4017,0312186886,8
4017,0312187106,9
4017,0316096199,10
4017,0316666343,10
4017,0316789844,10
4017,0316899984,5
4017,0345386574,10
4017,0345389247,10
4017,0345403339,8
4017,0345423097,10
4017,0345423291,9
4017,0345424719,10
4017,0345433491,9
4017,0345443284,10
4017,0375406530,10
4017,0375411550,10
4017,0375412557,10
4017,0375500510,10
4017,0375701966,9
4017,037570504X,10
4017,0375705856,9
4017,0375707972,10
4017,0375724443,10
4017,0380005239,10
4017,038072975X,8
4017,0380729768,8
4017,0380730138,9
4017,0380732149,9
4017,0380820145,9
4017,0385265700,9
4017,0385314256,9
4017,0385318782,8
4017,0385319207,10
4017,0385333293,8
4017,038533334X,10
4017,0385486804,10
4017,0385502532,9
4017,0395859972,9
4017,0399142789,10
4017,0399145079,9
4017,0425168700,8
4017,0446310786,10
4017,0446516538,7
4017,0446677450,10
4017,0449002985,8
4017,0449911004,8
4017,0452260116,9
4017,0452264790,5
4017,0452280621,10
4017,0452282098,8
4017,0452282438,9
4017,0452282829,10
4017,0609608738,10
4017,067003178X,5
4017,0670887315,10
4017,0670892963,8
4017,0671038184,10
4017,0671510053,10
4017,0671748092,10
4017,0679414614,9
4017,0679723056,9
4017,0679723692,9
4017,0679755624,8
4017,067976402X,10
4017,0679774025,8
4017,068480087X,10
4017,068484267X,10
4017,068484270X,10
4017,068484477X,5
4017,0684852047,8
4017,0688176992,10
4017,0688177859,7
4017,0743411358,10
4017,0743439740,10
4017,0786866470,9
4017,0786869011,9
4017,0786884622,9
4017,0802131867,9
4017,0802138578,9
4017,1400061598,10
4017,1558746161,10
4017,1565122437,7
4017,1565122968,10
4017,1569470901,9
4017,1571740562,10
4017,1573225789,9
4017,1573228281,9
5582,0060174900,10
5582,0060909005,10
5582,0060987324,8
5582,014019536X,10
5582,0140277749,9
5582,014028009X,10
5582,0140293248,9
5582,015696158X,5
5582,0312966970,10
5582,0312976275,10
5582,0345301110,7
5582,0345334531,8
5582,0345385209,8
5582,0345409671,10
5582,0345409876,8
5582,0345423402,10
5582,0375401598,7
5582,0380789035,9
5582,0380790947,10
5582,0380790963,10
5582,0380802317,6
5582,0380812029,8
5582,0380817683,8
5582,0380819600,3
5582,0380820293,8
5582,0385315287,9
5582,0385484011,10
5582,0385720211,8
5582,0399142991,8
5582,0425152251,10
5582,0425173631,10
5582,0425176304,10
5582,0425178579,10
5582,0425181464,10
5582,0425181685,10
5582,0425183971,10
5582,0440108268,8
5582,0441005748,10
5582,0441007813,10
5582,044651652X,7
5582,0449200248,10
5582,0451191137,10
5582,0451191145,10
5582,0451191153,10
5582,0451191889,5
5582,0451524748,4
5582,0452281423,7
5582,0452281431,6
5582,0452281458,5
5582,0486270521,10
5582,0515093556,7
5582,0515131091,10
5582,0525934960,8
5582,0553212451,9
5582,0553299611,9
5582,0671680110,8
5582,0671742493,9
5582,0671887173,5
5582,0679433015,6
5582,0679454470,7
5582,0679454489,8
5582,0679720200,10
5582,0679724516,10
5582,067973225X,10
5582,0679736395,10
5582,0679763309,10
5582,0679785892,9
5582,0684818981,5
5582,0684822768,5
5582,068482499X,10
5582,068483183X,9
5582,074340596X,7
5582,0786808012,10
5582,0812540026,8
5582,0812566688,8
5582,0821771418,5
5582,0874776945,9
5582,087542791X,8
5582,0894803204,10
5582,0918949165,10
5582,1551668289,4
5582,1551668483,9
5582,1551668637,6
5582,1551668653,8
5582,1558744150,5
5582,1580050158,10
6242,006000438X,6
6242,0060934417,7
6242,0060935464,7
6242,0060958022,6
6242,0060975547,5
6242,0060987103,7
6242,0140277439,6
6242,0140283641,7
6242,0140291091,3
6242,0140293248,5
6242,0142001430,7
6242,0156006391,5
6242,0312099436,5
6242,0312130279,7
6242,0312144075,5
6242,0312150601,5
6242,0312195516,7
6242,0312199406,5
6242,0312243022,8
6242,0312267568,5
6242,0312282990,6
6242,0312291639,5
6242,0330392611,7
6242,0345389247,7
6242,0345418018,6
6242,0375705198,6
6242,0375705856,5
6242,0375706062,7
6242,0375706410,8
6242,0375707425,7
6242,037570745X,7
6242,0375707972,8
6242,0375724834,7
6242,0375726403,7
6242,0385333706,5
6242,038542017X,7
6242,0385475772,7
6242,0385494785,7
6242,0385720467,7
6242,039592720X,5
6242,0446670251,5
6242,0446678457,5
6242,0449910830,7
6242,0452264464,5
6242,0452270073,5
6242,0452272726,5
6242,0671679430,6
6242,0679455116,5
6242,0679724362,6
6242,0679731156,7
6242,0679745653,5
6242,0679746048,5
6242,0679751521,5
6242,067976402X,8
6242,0679767207,5
6242,0679777547,6
6242,0684195488,7
6242,0684800713,6
6242,068480087X,6
6242,0684803356,7
6242,068482499X,6
6242,068484267X,8
6242,068484477X,8
6242,0684850273,5
6242,0684852225,6
6242,0684865726,5
6242,074341005X,6
6242,0747545634,7
6242,0767902041,5
6242,0767903382,7
6242,0871136791,8
6242,1550223968,5
6242,1550541129,3
6242,1573225789,7
6242,1573227331,6
6242,1573228214,6
6242,1573228281,7
6242,1573229326,6
6242,1853262714,7
6251,0020446500,8
6251,0028610105,10
6251,0060171928,8
6251,0060177888,9
6251,0060256737,10
6251,0060392452,10
6251,0061009059,7
6251,0064400565,10
6251,0064402053,10
6251,0064405052,8
6251,0066211662,6
6251,0140067477,10
6251,014017737X,9
6251,0140257934,8
6251,0140328696,9
6251,0140390316,8
6251,014050639X,10
6251,015602943X,10
6251,0156717204,7
6251,0201626705,7
6251,0312950586,10
6251,0312952716,8
6251,0312966091,9
6251,0312980140,7
6251,0316548189,9
6251,0316569321,8
6251,0345326342,8
6251,0345335236,9
6251,0345392825,8
6251,0345440145,7
6251,0374525234,8
6251,0375504613,7
6251,0375725784,4
6251,0375727345,6
6251,0380009471,10
6251,0380600129,10
6251,0380715899,7
6251,0380717085,10
6251,0380731398,8
6251,0380789035,7
6251,0380792737,8
6251,0380807343,8
6251,0380813815,10
6251,0385484518,7
6251,0394404289,10
6251,039480001X,10
6251,0394820371,10
6251,0399238786,9
6251,0399238794,9
6251,0425103285,10
6251,042519485X,8
6251,0439136350,10
6251,0439139597,10
6251,043935806X,9
6251,0440206154,7
6251,0440222656,7
6251,0440224675,6
6251,0440400597,9
6251,0440430712,10
6251,0440487617,10
6251,0440498058,10
6251,0440952522,9
6251,0440998050,10
6251,0441003257,10
6251,0446343455,9
6251,0446532231,10
6251,0446611328,7
6251,0449702766,10
6251,0451821971,9
6251,0517093650,9
6251,0517149257,10
6251,0525934960,9
6251,0553151657,10
6251,0553210092,7
6251,0553274325,10
6251,0553342762,7
6251,0553560247,7
6251,0553560468,5
6251,0590406205,10
6251,0609610597,3
6251,0618164723,7
6251,0670894605,8
6251,0671204971,10
6251,067150987X,10
6251,0671625837,10
6251,0671660632,10
6251,0679411089,10
6251,0679454446,8
6251,0679731148,7
6251,067976402X,8
6251,0679769781,8
6251,0684818701,10
6251,068484267X,8
6251,0684859777,8
6251,0684863871,8
6251,0684867672,7
6251,0688149790,7
6251,0740718770,9
6251,0761121323,9
6251,0786817070,8
6251,0786869216,10
6251,0786885688,8
6251,0805002545,8
6251,0807083054,9
6251,0809117541,10
6251,0836218353,10
6251,0836218655,10
6251,0836220730,10
6251,0836220986,10
6251,0880291230,10
6251,0898151899,10
6251,0916291456,7
6251,1400032717,10
6251,1400045088,10
6251,1551520559,6
6251,1563052377,8
6251,156402976X,10
6251,188712876X,8
6543,0060745908,10
6543,0060987103,10
6543,0061009059,8
6543,0061009504,10
6543,0061020710,6
6543,0061031550,9
6543,0061099015,6
6543,0061099643,6
6543,0066212545,8
6543,0140065504,8
6543,014025448X,8
6543,0140257934,7
6543,0140265686,7
6543,0140270590,7
6543,0140280553,6
6543,0141002166,5
6543,0142000361,6
6543,0142001740,9
6543,0142004278,6
6543,0312042779,7
6543,0312099436,10
6543,0312267568,9
6543,0312289723,8
6543,0312306326,6
6543,0312313810,6
6543,0312951469,10
6543,0312978863,8
6543,0312979096,7
6543,0312980140,8
6543,0316107093,8
6543,0345297709,6
6543,0345326490,8
6543,0345342968,8
6543,0345436911,8
6543,0345443128,7
6543,0345445848,7
6543,0374100128,5
6543,0375411070,10
6543,0375422412,7
6543,0375502971,10
6543,0375505296,7
6543,0375704027,9
6543,0375709118,7
6543,038072975X,8
6543,0380780860,6
6543,0380784491,8
6543,0380792745,9
6543,0380813815,10
6543,0380842939,8
6543,0380978415,8
6543,0385488181,7
6543,038548951X,10
6543,0385721420,7
6543,0385722206,6
6543,039305747X,7
6543,0399149422,5
6543,0399149562,6
6543,0399150854,7
6543,0399152288,7
6543,0425192725,8
6543,0440212561,8
6543,0446604658,8
6543,0446605484,10
6543,0446606928,6
6543,0446610038,9
6543,0449911594,8
6543,0451179285,10
6543,0451197399,7
6543,0451205561,6
6543,0451206002,6
6543,0451207246,7
6543,0451209028,7
6543,0451452739,5
6543,0553251481,10
6543,0553274503,8
6543,055356773X,6
6543,0553569619,7
6543,0553574566,8
6543,0553575279,9
6543,0553575295,9
6543,0553580078,6
6543,0553801945,8
6543,0609608339,8
6543,060980619X,7
6543,0618219153,8
6543,0618246940,5
6543,0670030643,7
6543,0670031208,8
6543,067088796X,7
6543,0671042831,8
6543,0679729771,9
6543,067976397X,7
6543,0684844826,7
6543,0740713949,10
6543,0743235150,8
6543,0743243315,5
6543,0743243412,5
6543,0767905385,7
6543,0789305186,5
6543,0802135161,6
6543,0805062971,8
6543,0836218051,10
6543,0836268237,8
6543,0872860175,10
6543,1400031346,6
6543,1400031354,7
6543,1400031362,8
6543,140004832X,8
6543,1563898586,8
6543,1570089949,8
6543,1570629137,5
6543,1573222127,8
6543,1573225789,9
6543,1841954608,6
6563,0060085444,6
6563,0060185287,8
6563,0060193751,6
6563,0060199652,8
6563,0060915544,9
6563,0060987103,8
6563,0060987529,8
6563,0061097101,10
6563,0140286276,8
6563,0312171838,5
6563,0312278586,7
6563,0316693324,5
6563,0345450698,9
6563,0375412530,6
6563,0380796104,8
6563,0385335830,7
6563,0385413041,8
6563,0385484518,10
6563,0385499825,5
6563,0425155722,8
6563,0425186326,7
6563,0439139600,9
6563,043935806X,10
6563,0440211727,10
6563,0440213525,9
6563,0440224594,9
6563,0440226430,9
6563,0446513067,9
6563,0446600474,7
6563,0446610674,9
6563,0446613266,9
6563,0446675059,8
6563,0451188489,5
6563,0552998001,8
6563,059035342X,8
6563,0618045996,9
6563,0670032379,9
6563,0671021001,2
6563,0671693816,7
6563,0671727583,8
6563,0679751602,9
6563,0684872153,1
6563,0688180639,5
6563,0696218364,9
6563,0743418174,9
6563,0767900383,3
6563,0786868716,10
6563,0786881852,8
6563,0804114609,10
6563,0808514121,7
6563,0812967240,7
6563,1400031346,8
6563,1558745017,5
6563,1558746226,5
6575,006000438X,9
6575,0060081961,8
6575,0060194995,9
6575,0060198133,8
6575,0060502258,8
6575,0060914440,6
6575,0060926317,2
6575,0060928336,8
6575,0060929790,8
6575,0060934417,9
6575,0060972122,3
6575,0060976241,8
6575,0060987103,9
6575,0062512234,7
6575,0140119795,7
6575,014018869X,8
6575,0140248927,8
6575,014028009X,4
6575,0140286276,7
6575,0140293248,8
6575,014029628X,7
6575,0140298479,6
6575,0140439072,7
6575,0141000198,4
6575,0142001740,8
6575,0156006391,9
6575,0156007754,8
6575,015602943X,10
6575,015640057X,7
6575,0312144075,9
6575,0312150601,8
6575,0312195516,8
6575,0312198647,8
6575,0312243022,7
6575,0312252803,7
6575,0312261594,2
6575,0312265867,9
6575,0312282990,9
6575,0312966970,9
6575,0312971362,6
6575,0312980140,9
6575,0312986343,5
6575,0312989393,6
6575,0312990456,9
6575,0316776963,8
6575,0316777722,9
6575,0316779423,5
6575,0345366239,9
6575,034536676X,7
6575,0345389247,8
6575,0345391802,8
6575,0345413350,5
6575,0345416260,8
6575,0345423135,7
6575,0345433491,8
6575,0373250126,5
6575,0374121230,6
6575,037541309X,9
6575,0375421815,8
6575,037542217X,9
6575,0375422412,7
6575,0375501347,6
6575,0375501959,9
6575,0375502238,7
6575,037570485X,9
6575,0375705856,8
6575,0375706410,9
6575,0375706771,7
6575,0375718990,8
6575,0375725784,7
6575,0375760911,7
6575,0380002930,4
6575,0380730200,8
6575,0380977788,9
6575,0385319401,6
6575,038533334X,4
6575,0385334931,8
6575,0385335482,5
6575,0385413017,9
6575,0385474547,8
6575,0385484518,6
6575,038549744X,9
6575,0385720106,7
6575,0385720408,9
6575,0385722206,9
6575,0393311031,8
6575,0393316580,5
6575,0399151648,7
6575,042513699X,5
6575,0425167720,8
6575,0425174344,6
6575,0425184943,4
6575,0440221099,7
6575,0446527785,1
6575,0446600660,7
6575,0446603422,5
6575,0446604666,7
6575,0446606812,2
6575,0446672211,8
6575,0449002985,7
6575,0449005410,9
6575,0449209105,8
6575,0449213447,9
6575,0449214370,4
6575,0449221393,5
6575,0449908747,8
6575,0449911004,8
6575,0451163966,8
6575,0451185560,6
6575,0451205235,6
6575,0451407261,6
6575,0451524381,9
6575,0452261848,8
6575,0452282152,6
6575,0517595753,8
6575,0553279912,7
6575,0553289691,6
6575,0553574663,6
6575,0609804138,8
6575,0670869902,7
6575,0671001795,9
6575,0671242954,9
6575,0671686151,9
6575,0671743058,7
6575,0671885332,7
6575,0679404864,8
6575,0679429220,6
6575,0679437452,7
6575,0679442405,9
6575,0679457526,7
6575,0679463135,9
6575,0679731148,7
6575,0679734589,6
6575,0679736042,7
6575,0679745203,8
6575,0679746048,9
6575,0679751602,9
6575,067976402X,7
6575,0684818442,9
6575,0684822652,9
6575,068484267X,9
6575,0688168248,7
6575,0741412780,1
6575,0743227441,7
6575,0747541604,8
6575,0767902025,3
6575,0786886323,9
6575,080410526X,5
6575,0804106304,9
6575,080410753X,8
6575,0804108293,7
6575,0804111359,2
6575,0805066128,8
6575,0805210288,5
6575,0811202208,9
6575,0811801802,9
6575,0811802981,9
6575,0811831620,9
6575,0836217012,8
6575,0836218310,10
6575,0836218515,9
6575,0836218655,8
6575,0836218817,8
6575,0836220676,8
6575,0836246047,7
6575,0871133741,8
6575,0877017883,9
6575,0890876517,6
6575,0890876789,7
6575,0890877033,7
6575,0894808249,6
6575,0915230151,6
6575,1400031346,9
6575,1400031354,9
6575,1400034779,9
6575,1567313736,6
6575,1571430148,8
6575,1573223425,6
6575,1573229725,8
6575,1885171080,6
7125,0060086386,8
7125,0060096195,8
7125,0060509406,9
7125,0060532149,10
7125,0060560754,8
7125,0060930535,8
7125,0140293248,6
7125,0156028778,2
7125,0312284683,6
7125,0330487949,5
7125,0345450892,10
7125,0345469674,3
7125,0373250150,7
7125,0373250428,8
7125,0373250479,8
7125,0373441800,7
7125,037541388X,8
7125,0375727345,7
7125,0375759093,10
7125,0375760911,9
7125,038079487X,7
7125,0380795981,8
7125,0380820293,9
7125,0425185508,7
7125,0440241162,8
7125,0446391301,8
7125,0446531286,10
7125,0446690155,8
7125,0451206673,8
7125,0452283027,8
7125,0452283930,8
7125,0515120006,6
7125,0553582763,8
7125,060980619X,3
7125,0670891509,6
7125,0671028375,9
7125,067179356X,10
7125,0743229061,9
7125,0743418174,8
7125,0743448677,7
7125,0743454510,10
7125,0743483014,8
7125,0743486226,4
7125,0767903854,8
7125,0767907817,8
7125,0767914767,9
7125,0786868716,10
7125,0804114609,10
7125,0871138190,5
7125,1400031354,10
7125,1401300316,9
7125,1892065444,10
7158,0066214440,5
7158,0142000205,9
7158,0316168688,8
7158,0316693235,5
7158,0316710571,10
7158,0345422783,8
7158,0345442768,10
7158,0373218958,9
7158,0373250304,6
7158,0375502238,4
7158,0385509529,9
7158,0399147101,8
7158,0399151273,10
7158,0440226104,7
7158,0446360716,10
7158,0446520802,10
7158,0446527793,10
7158,0446532452,8
7158,0446605239,10
7158,0446605484,8
7158,0446608955,9
7158,0446610399,9
7158,0446611085,8
7158,0446672211,8
7158,0553582747,8
7158,0553801430,7
7158,0553802488,8
7158,067100042X,6
7158,0671038184,8
7158,0671510053,9
7158,067942525X,10
7158,0684829924,8
7158,074343627X,1
7158,0802134475,6
7158,0843949783,10
7158,0843951036,8
7158,0843951958,7
7158,0971614504,10
7158,1400060923,3
7158,155874262X,7
7158,1558748865,9
7346,0020198906,8
7346,0020868308,10
7346,0028604199,8
7346,0060096195,8
7346,0060507772,9
7346,0060987103,7
7346,0060989238,7
7346,0061020648,9
7346,0061043494,8
7346,0061043508,8
7346,0061099813,8
7346,0064431789,8
7346,0064471047,9
7346,0064472272,6
7346,0140178406,10
7346,0140178414,9
7346,014018869X,6
7346,0140253602,8
7346,0140254544,8
7346,014029628X,8
7346,0140367152,8
7346,0140386645,8
7346,0140430725,10
7346,014070714X,8
7346,0192823507,7
7346,0310218039,8
7346,0312201656,8
7346,0312203039,7
7346,0312265867,6
7346,0312924585,9
7346,0312925581,9
7346,0312966199,10
7346,0312966970,8
7346,0312976275,7
7346,0312980140,8
7346,0316096199,8
7346,0316150460,9
7346,0345274563,9
7346,0345297709,7
7346,034529873X,8
7346,034530456X,6
7346,0345311078,8
7346,0345313097,6
7346,0345313216,9
7346,0345314484,10
7346,0345316002,7
7346,0345317718,9
7346,0345318862,7
7346,0345327772,8
7346,0345327861,7
7346,0345341678,7
7346,0345348036,8
7346,0345360354,7
7346,0345361792,9
7346,0345370775,8
7346,0345380371,9
7346,0345384911,6
7346,0345391055,7
7346,0345445848,6
7346,0375726403,8
7346,0380001411,8
7346,0380423901,9
7346,0380603926,8
7346,0380704587,8
7346,0380710722,8
7346,0380715732,7
7346,038072152X,6
7346,0380725584,9
7346,0380725827,8
7346,0380728273,8
7346,0380731207,7
7346,0380752891,6
7346,0380759470,6
7346,0380759489,6
7346,0380759497,6
7346,0380778556,9
7346,0380778785,6
7346,0380780879,8
7346,0380793253,7
7346,0380798565,9
7346,0380801493,8
7346,0380809389,7
7346,038081563X,7
7346,0380820447,7
7346,0380977788,9
7346,0380978954,8
7346,0385315546,8
7346,0385335881,8
7346,0385479565,8
7346,0385730586,7
7346,0394724550,9
7346,0399145087,7
7346,0399147195,8
7346,0413537900,7
7346,0413588106,7
7346,0425147622,8
7346,0425154092,8
7346,042516988X,8
7346,0425177173,8
7346,042518403X,6
7346,0425187144,8
7346,043936213X,9
7346,0440221471,9
7346,0440224705,7
7346,0440225701,10
7346,0440234743,9
7346,0440236673,8
