User-ID,ISBN,Book-Rating
254,0373226063,6
254,0373226144,5
254,0373834446,8
254,0373834489,9
254,037582345X,9
254,0380730448,8
254,0380789035,10
254,0380817845,8
254,0380973634,10
254,0380973650,9
254,0380977281,8
254,038097827X,8
254,0399146431,9
254,0439064864,9
254,0439064872,9
254,0439136350,9
254,0439136369,9
254,0439139597,9
254,0451167317,8
254,0451406176,6
254,0451409256,7
254,0451524934,9
254,0451526341,8
254,0553280325,8
254,0590353403,9
254,0618002219,9
254,0618002227,8
254,0671021001,7
254,0679879242,8
254,1563895730,9
254,156971620X,9
254,1931081727,9
507,0020427859,9
507,0060558865,8
507,0140230165,7
507,0142001740,10
507,0312986769,9
507,0345369068,8
507,0425168948,7
507,0451184718,9
507,0553297341,7
507,0553564528,7
507,0553571842,7
507,0553575538,7
507,0553576801,7
507,055357695X,7
507,0553580523,7
507,0553583441,7
507,0553583468,7
507,0590021117,7
507,0679893105,9
507,0689710879,10
507,0689710887,10
507,0689710895,10
507,0689711522,10
507,0743260244,10
507,0767912918,7
507,0812533534,10
507,0821772953,8
507,1557733856,7
643,0061092606,8
643,0140366660,9
643,0140622063,8
643,0671894455,7
643,0743222229,8
643,0752804510,8
643,1853260002,2
643,2253001457,8
643,2253043974,8
643,2253049417,9
643,2253063339,10
643,2253140872,8
651,0060934719,8
651,0345370740,7
651,0345403339,7
651,0380788497,7
651,0425142485,6
651,0446300101,8
651,0451456548,7
651,0679801146,4
651,0786886463,7
651,0786889160,7
651,156341029X,8
651,1563411148,6
651,1563899388,6
805,0060256672,10
805,0060928336,7
805,0140070206,9
805,0140077022,10
805,014016930X,10
805,0140253602,4
805,0156027321,9
805,0316777730,7
805,0375501851,8
805,038001503X,10
805,039592720X,9
805,0440215625,8
805,0452282152,8
805,0553268449,8
805,0671003755,8
805,0679732764,10
805,0684844729,8
805,0877733759,10
882,0020418809,10
882,0064401847,10
882,0064402967,5
882,0345334930,8
882,0373218400,5
882,0373484224,7
882,0380018179,10
882,0385504209,10
882,0394557433,10
882,0394743180,10
882,0425179672,10
882,0440235162,10
882,0446344109,9
882,0452265347,10
882,051509465X,9
882,0515134368,6
882,0515135062,6
882,0517556278,8
882,0553205587,9
882,0553250426,10
882,0553258656,10
882,0553272586,5
882,0553280589,10
882,0553572997,10
882,0618260307,10
882,067101420X,4
882,0671641778,10
882,0679429220,9
882,067976402X,10
882,0743457943,5
929,0312140940,8
929,0345285549,5
929,0345307674,5
929,0345331605,7
929,0385314744,7
929,0439404371,8
929,0440224624,6
929,0451169530,6
929,0553234811,6
929,0553296981,10
929,0671461494,8
929,0671617028,8
929,0679741011,5
929,0894803700,8
1025,0060562080,8
1025,0060928336,5
1025,0142000663,10
1025,0330306839,8
1025,0380012863,8
1025,0394404289,9
1025,0552996009,9
1025,0552998001,9
1025,0552999504,8
1025,068484267X,9
1025,0743225082,8
1131,0060934417,8
1131,0060976845,7
1131,0061093092,8
1131,0061098361,7
1131,0070212570,7
1131,0312243022,8
1131,0312983824,6
1131,0345370805,7
1131,0375703055,7
1131,0385480016,9
1131,0394758285,7
1131,0440214424,8
1131,0446605891,6
1131,0446672211,7
1131,0446673544,5
1131,0449149676,7
1131,0451187903,7
1131,0451523067,8
1131,0671004565,6
1131,0671793489,7
1131,0679761837,7
1131,0679772677,7
1131,0743418174,7
1211,0099771519,9
1211,0385504209,9
1211,0752853694,8
1211,0786889373,8
1211,2070360024,8
1211,2070360423,7
1211,2070364283,7
1211,2070375161,7
1211,2070415686,8
1211,2207252000,8
1211,2253004898,8
1211,2253005274,8
1211,2266022504,8
1211,226612269X,7
1424,0060000805,7
1424,0060512822,7
1424,0060730552,9
1424,0060930535,7
1424,0061015725,8
1424,0061030015,5
1424,0061056871,6
1424,0061097314,5
1424,0099771519,8
1424,0140255087,10
1424,0142001430,7
1424,0151002290,6
1424,0156001314,8
1424,0156006332,7
1424,0224018256,7
1424,031215125X,7
1424,0312420366,8
1424,0316291161,8
1424,0316353299,8
1424,033036197X,6
1424,0380603764,6
1424,0385319452,7
1424,0385336403,6
1424,0385720106,7
1424,039914255X,7
1424,0451527569,7
1424,0553295071,6
1424,0671646575,8
1424,0671776134,8
1424,0743418735,7
1424,0743431014,7
1424,0767902521,8
1424,0804106304,6
1424,0812541979,6
1435,0060915544,10
1435,0060977477,5
1435,0345378490,5
1435,0345387651,5
1435,0345410998,10
1435,0375505547,7
1435,0380728249,10
1435,0399133143,5
1435,0446611239,10
1435,0446672211,8
1435,0451183665,7
1435,0451208765,4
1435,0517149257,10
1435,0517573822,10
1435,0671024248,4
1435,0679751343,8
1435,068484267X,8
1435,0684848783,5
1435,0684855631,9
1435,080410753X,10
1435,0812590236,4
1435,0875964125,5
1435,0971880107,5
1435,155874262X,10
1435,1573221775,4
1435,1893910245,3
1548,0060394447,1
1548,006093395X,6
1548,0312243022,8
1548,034540288X,5
1548,0345425707,8
1548,0345434692,7
1548,0425167313,8
1548,0451821971,7
1548,0452282152,8
1548,0553131893,8
1548,0553234609,9
1548,0553258540,9
1548,0765342294,8
1674,0060187271,10
1674,0060975547,9
1674,0312874006,1
1674,0345382544,9
1674,0345384466,7
1674,0345416880,7
1674,0375725784,10
1674,0385483503,10
1674,038548951X,10
1674,0385497288,10
1674,0393312801,10
1674,0449912558,5
1674,0553380958,10
1674,0618129030,8
1674,0679725164,6
1674,0812505166,10
1733,0061042005,9
1733,0061095869,8
1733,0312983824,5
1733,0316089699,5
1733,0345447840,10
1733,0373196636,4
1733,0373218400,9
1733,0373240228,10
1733,0373242328,6
1733,0373259840,7
1733,0373708351,10
1733,0373871864,4
1733,0380775840,9
1733,0425181111,7
1733,0440168724,9
1733,0446357405,7
1733,0446364762,5
1733,0446527130,7
1733,0446603082,8
1733,0451205650,5
1733,0505524333,10
1733,0515118230,8
1733,051513287X,9
1733,0517077744,8
1733,0553107232,7
1733,0553285947,7
1733,0553562746,7
1733,0553574078,8
1733,0553584898,9
1733,059035342X,10
1733,0671007696,9
1733,0671521446,7
1733,067179793X,5
1733,0743412621,8
1733,0971880107,1
1733,1551664348,7
1733,1551665794,7
1733,1551669404,6
1848,0061030651,5
1848,0156027321,10
1848,0312852487,10
1848,0345342968,10
1848,0345348109,9
1848,0345378482,8
1848,0345417623,8
1848,0345443683,9
1848,0375705090,9
1848,0451169530,5
1848,0684818868,10
1848,0762406984,10
1848,0786868716,10
1848,0812511816,10
1848,0812513738,8
1848,0812550706,8
1903,0316777730,10
1903,0345333152,10
1903,0345409469,10
1903,0380810336,10
1903,0385722192,2
1903,044022330X,6
1903,0446391581,10
1903,0452266688,10
1903,0679430946,10
1903,0684866005,1
1903,068815252X,3
1903,0767913973,8
1903,078686351X,6
1903,0812550706,10
2030,0060191988,10
2030,0062502174,10
2030,0062507567,10
2030,0062509594,10
2030,006251279X,10
2030,0062513346,10
2030,0140298479,10
2030,0345453549,8
2030,0385315287,10
2030,0394404289,10
2030,0425133656,10
2030,0440108268,10
2030,0440204321,10
2030,044020562X,10
2030,0525945040,10
2030,067084487X,10
2030,0671777351,10
2030,0743400720,10
2030,0809237628,10
2030,0915811898,10
2030,1561706213,10
2030,1561707244,10
2030,1563054671,10
2030,1880032627,10
2179,0060392452,9
2179,0312263120,8
2179,0380815931,10
2179,0385504209,10
2179,0446532231,9
2179,0451455789,9
2179,0451458370,9
2179,0451524934,8
2179,0553373803,10
2179,0590353403,10
2179,0618002219,9
2179,0671721046,10
2179,0886777844,9
2179,0887307884,9
2179,096265342X,9
2313,0020442602,9
2313,0060173289,9
2313,0312876513,6
2313,0345348036,9
2313,034545104X,5
2313,0385482388,5
2313,0394756827,10
2313,0399141146,3
2313,0399146431,5
2313,0452260116,9
2313,0553278223,7
2313,0679733760,7
2313,0679741410,6
2313,0679745580,8
2313,0812533550,9
2313,0879520388,7
2337,0060928336,9
2337,0060987561,7
2337,0142001740,8
2337,0312265867,7
2337,0345350499,9
2337,0385505833,7
2337,0440403278,10
2337,0451191145,9
2337,0451191153,8
2337,0671510126,8
2337,0842314296,10
2358,0064408655,9
2358,0140071083,6
2358,0345348176,8
2358,0440220653,8
2358,0440400759,8
2358,0446603775,8
2358,0446603783,8
2358,0451160312,6
2358,0671746065,8
2358,0671899619,8
2358,0812509145,7
2891,0060504080,9
2891,0060928336,6
2891,0060929979,7
2891,0061054887,6
2891,0142001740,7
2891,0156027321,5
2891,0345404475,7
2891,0374100128,7
2891,0375404929,5
2891,0385482388,7
2891,038548951X,8
2891,0385503857,9
2891,044900483X,9
2891,0449912558,9
2891,0452260116,8
2891,0553211404,7
2891,0553562967,7
2891,0571169341,10
2891,0671003755,7
2891,0671722654,8
2891,0679732764,8
2891,0684853701,6
2891,074325547X,8
2891,0802136346,7
2891,0804106304,7
2891,0918949165,7
2891,140003065X,9
2891,1400032717,8
2891,1561003913,4
2891,1566190932,6
2891,1594200106,6
2977,0060981180,8
2977,0062735233,9
2977,0142001430,7
2977,0312194390,8
2977,0316569321,7
2977,037570504X,5
2977,0375725784,3
2977,0380704161,9
2977,0385491050,3
2977,0385491077,7
2977,0425130215,9
2977,0425175111,8
2977,0446605786,8
2977,0449002632,8
2977,0449209113,8
2977,0452282152,7
2977,0486266907,7
2977,0525945210,6
2977,0670894494,6
2977,0671021001,9
2977,0671496107,10
2977,0821221817,10
2977,1573225681,8
2977,3423078006,8
3145,0375821813,8
3145,0380720191,10
3145,0394571029,10
3145,0425182908,7
3145,0440128994,7
3145,0440129613,7
3145,044021145X,9
3145,0440419468,8
3145,0446343455,8
3145,0446359866,9
3145,0446611611,8
3145,044661193X,9
3145,067975833X,10
3145,0743469801,9
3145,1573229326,5
3167,0312865031,7
3167,0345257189,5
3167,0345335651,9
3167,0345337662,5
3167,0345355237,10
3167,0345370775,9
3167,034540288X,7
3167,0380012863,8
3167,0399136487,8
3167,0425104052,9
3167,0425181464,8
3167,0440219078,10
3167,0440998050,10
3167,0449219631,7
3167,0451458125,8
3167,0515090174,7
3167,0553213377,10
3167,0553234617,10
3167,0553574353,10
3167,0671004107,9
3167,0671017225,6
3167,067150987X,6
3167,0671721380,7
3167,0671721755,7
3167,080410526X,6
3167,0812505018,8
3167,0812550706,10
3346,0020427859,5
3346,0064407055,5
3346,0141309814,8
3346,0312890044,9
3346,0316107018,7
3346,0316358568,10
3346,0316666343,9
3346,0345296702,9
3346,0345296710,8
3346,0345320115,10
3346,0345413350,8
3346,0345441435,6
3346,0380789035,6
3346,0441004385,7
3346,0441068804,7
3346,0689710879,6
3346,0689710887,6
3346,0836204387,9
3346,0836217225,8
3346,0836218256,10
3346,0836218353,10
3346,0836218620,9
3346,0836220676,6
3371,0070212570,10
3371,0373079613,7
3371,0373484003,7
3371,0373484410,5
3371,0380775840,5
3371,0380807866,7
3371,0394800133,10
3371,0394900014,10
3371,0399226907,10
3371,0425175405,8
3371,0440147956,10
3371,0440224551,9
3371,0440226430,9
3371,0451169530,10
3371,0515122734,9
3371,0553563343,6
3371,0553575007,6
3371,0553579231,6
3371,0671004573,7
3371,0671025708,9
3371,0671528203,7
3371,0671705091,7
3371,0671793551,7
3371,0679882820,8
3371,0743439740,10
3371,0802135196,7
3371,0804108293,9
3371,0812544420,5
3371,0812571762,6
3371,1885983212,8
3373,006109157X,7
3373,0061099368,8
3373,0312291639,8
3373,0312995423,5
3373,0345386132,5
3373,0375727345,7
3373,0380712040,8
3373,0380804697,7
3373,039914613X,7
3373,0399149155,8
3373,0425161242,3
3373,0425178951,5
3373,0425195449,7
3373,0440236703,5
3373,0440479002,6
3373,0449003787,7
3373,0451208811,8
3373,0452264464,10
3373,0553265415,5
3373,0671014919,6
3373,0671027360,5
3373,0671027387,5
3373,0743411439,7
3373,0761107363,5
3556,0141312424,10
3556,0385504209,10
3556,0385508042,9
3556,0440439884,10
3556,044651652X,10
3556,0590461001,7
3556,0671027360,10
3556,0842321934,10
3556,0842321942,10
3556,0842329277,10
3556,0880296143,7
3556,1841952974,8
3640,0066620996,5
3640,0142002267,8
3640,0312951426,8
3640,0312953615,8
3640,0375703764,6
3640,0449241114,5
3640,0553270931,5
3640,0670820555,5
3640,0671004549,5
3640,0671027360,8
3640,0671567829,8
3719,0312978332,6
3719,0345294459,7
3719,0345384369,8
3719,0446609781,8
3719,0449219410,9
3719,0451124383,8
3719,0451408888,8
3719,051512608X,7
3719,0515127221,7
3719,0671524968,7
3719,0679454446,8
3840,0345423291,10
3840,0345445732,10
3840,0373711646,8
3840,0385508042,8
3840,0399147853,9
3840,0425183238,10
3840,0451410157,9
3840,051513287X,9
3840,0671042505,8
3840,0688175716,6
3840,1570613818,9
3840,193156146X,10
3917,0140107649,8
3917,0156007754,7
3917,031205436X,10
3917,0380732181,7
3917,038533348X,7
3917,0394758285,7
3917,0553371010,8
3917,0670892963,5
3917,0671027638,7
3917,0679722645,7
3917,0679723226,7
3917,0679756973,8
3917,0688156819,10
3917,0762403004,7
3917,0872860175,8
3917,1570625190,8
3917,1573226521,7
3917,1573226882,6
3917,1573228214,8
4157,0060392452,8
4157,0140266909,3
4157,0156997789,9
4157,0316779237,10
4157,034531798X,6
4157,0380727501,8
4157,0440136482,3
4157,0440206154,9
4157,0679741836,9
4157,0812968379,9
4157,0836221192,7
4157,1887128425,10
4385,0061093343,9
4385,037329011X,10
4385,037329056X,8
4385,0373706898,10
4385,0380818078,10
4385,0440221471,10
4385,0441007147,10
4385,0446356859,10
4385,0446356875,10
4385,0446360511,10
4385,0446360708,10
4385,0446360732,10
4385,0446364290,10
4385,0446364312,10
4385,0446600342,10
4385,0446603090,10
4385,0449005844,10
4385,0553289993,10
4385,0553567683,10
4385,0553576011,10
4385,0743436466,10
4385,155166531X,10
4385,1551666014,10
4385,1551667436,10
4785,006101351X,5
4785,0062515888,7
4785,014019536X,5
4785,0140293248,6
4785,0140298479,7
4785,0312291639,9
4785,038070613X,9
4785,0380708892,9
4785,0380789019,7
4785,0380816555,7
4785,0449213765,7
4785,0451523903,10
4785,0684848066,4
4785,0812566629,8
4785,1570625190,6
4795,0060392452,8
4795,0060930535,10
4795,0151003084,8
4795,0151008116,9
4795,031242227X,9
4795,0316666343,9
4795,0375705856,10
4795,0375708707,8
4795,0446532231,8
4795,0452282152,9
4795,0802134475,10
4795,1558743669,8
4938,006101351X,7
4938,0345313860,10
4938,0345387791,8
4938,0385492081,7
4938,0425115801,9
4938,042513525X,7
4938,0440220602,8
4938,0440972329,10
4938,0441790348,10
4938,0451156609,10
4938,0515095826,8
4938,0515127221,8
4938,0684862719,8
4938,0786864516,7
5037,0380709538,8
5037,0440211727,10
5037,0440213525,8
5037,0440214041,9
5037,0440221471,10
5037,0440226430,6
5037,0446608955,8
5037,0486270556,10
5037,0590433865,9
5037,0671695142,3
5037,0671729462,3
5037,0671867113,4
5037,0743225406,3
5037,0743400526,10
5499,0060083956,7
5499,0060555513,10
5499,0312306814,10
5499,0312316690,10
5499,0312319142,10
5499,0312319517,10
5499,0316710571,10
5499,0345452577,10
5499,0345453417,10
5499,0345457587,10
5499,0345458915,10
5499,0385336209,10
5499,0385510438,10
5499,0385511612,10
5499,0399145664,8
5499,0399148760,8
5499,0399149821,10
5499,0399150854,10
5499,0399150870,10
5499,0446530689,10
5499,0446531421,10
5499,0525947655,10
5499,0553802496,10
5499,0553802526,10
5499,1400041414,10
5539,0061031844,6
5539,0142001740,8
5539,0345339681,10
5539,0345423402,8
5539,0345423429,7
5539,034544356X,6
5539,0385490445,10
5539,0425152367,8
5539,0451206525,9
5539,0451208765,6
5539,0618129022,10
5539,0671027387,10
5539,0743454146,10
5539,0875421180,5
5903,0060520507,8
5903,0316777722,7
5903,0385319002,7
5903,0385503857,9
5903,0385729340,8
5903,0385730586,8
5903,0449212602,9
5903,0451208846,7
5903,0670033332,5
5903,0671015648,8
5903,0743225082,8
5903,076790382X,9
5903,0767905180,8
5903,0767907817,8
6073,0060981180,9
6073,0140065504,8
6073,0156658992,9
6073,0312868332,9
6073,0316198951,9
6073,0345335058,8
6073,0345347536,8
6073,0345404475,9
6073,0345427637,6
6073,0375704558,9
6073,0375706143,8
6073,0380002930,10
6073,0380012057,9
6073,0385474547,9
6073,0385491050,8
6073,0440211727,6
6073,0440214041,5
6073,0440226430,6
6073,0440416027,9
6073,0440447674,9
6073,0446314986,8
6073,0446357200,9
6073,0446674168,8
6073,0449211827,9
6073,0449213765,8
6073,0553211803,8
6073,055321263X,4
6073,0553213105,8
6073,0553273914,9
6073,0553380095,8
6073,0618066136,8
6073,0671742515,9
6073,0679723161,10
6073,0679735909,10
6073,067976397X,10
6073,0679776818,9
6073,0767902890,10
6073,0767904427,10
6073,0802130208,10
6323,0060152583,7
6323,0312983387,5
6323,0312983603,5
6323,0312983654,5
6323,0345313860,6
6323,0345395069,2
6323,0375709045,3
6323,0380710218,3
6323,0380717018,1
6323,0380730820,5
6323,0385315511,5
6323,0385424728,6
6323,0399146245,2
6323,0425163385,7
6323,0440211263,9
6323,0440213525,6
6323,0440236169,2
6323,0446403237,2
6323,0446601241,8
6323,0446667900,7
6323,0517084791,5
6323,0553092650,7
6323,0553100009,1
6323,0553102346,7
6323,0553275100,5
6323,0553284789,6
6323,0553285343,9
6323,0553571702,2
6323,0671011375,6
6323,0679450408,4
6323,0679753117,6
6323,0679762051,6
6323,0684193957,1
6323,0684852225,7
6323,0805036377,5
6323,0805056645,8
6323,0892967048,5
6532,031286504X,9
6532,038533348X,9
6532,0385334206,9
6532,0425099334,4
6532,0425181103,7
6532,0449006883,5
6532,0449220605,8
6532,0553106651,9
6532,0553379267,9
6532,0553560719,7
6532,0553560735,8
6532,0671024345,6
6532,0671025538,10
6532,0671027492,6
6532,0671032658,8
6532,0743457358,7
6532,0812550706,9
6532,0886779146,10
6532,1853260150,8
6532,1853260444,8
6532,1853260614,8
6532,1853260770,9
6537,0312859589,5
6537,0316284955,8
6537,0385722206,6
6537,0425161285,7
6537,0446516538,4
6537,0446522384,5
6537,0446672211,8
6537,0670865796,8
6537,0671729462,7
6537,0684853507,7
6537,0761516735,10
6566,0312950489,8
6566,0312983271,8
6566,031298328X,6
6566,0312983301,8
6566,0380802929,3
6566,0380804697,7
6566,0449223043,8
6566,0451181379,8
6566,0451205626,7
6566,0451208765,5
6566,0553284118,8
6566,1400034779,9
6577,0316782475,7
6577,0345441265,7
6577,0425181464,5
6577,0425182878,7
6577,0440224705,7
6577,0446527785,7
6577,0449003795,5
6577,067976402X,9
6577,068484267X,10
6577,0743237188,9
6577,074343627X,10
6577,1573225487,5
6611,0060652934,9
6611,0345369947,10
6611,0345404319,10
6611,0375411992,10
6611,0394587863,10
6611,0440136482,10
6611,0440204887,9
6611,0679412956,10
6611,0679433015,9
